,0,1,2,3,4
24760,25691,保利大三房一楼带花园，深夜挂牌 诚意卖 看中可聊,嘉定,单价35424元/平米,418
24761,25692,此房业主居家精装大两房 位置好 前排 满二年 税费少,嘉定,单价38227元/平米,338
24762,25693,业主急售，南北通透，大三房，房型正气，得房率高,嘉定,单价31656元/平米,395
24763,25694,满五唯一 房型正气 采光好 看房随时,嘉定,单价23911元/平米,175
24764,25695,万立城 2室2厅 272万,嘉定,单价29575元/平米,272
24765,25696,满五唯一，税费少，交通便利，户型方正，南边通北边,嘉定,单价34419元/平米,296
24766,25697,精装大四房 沿河景观位置  安静  有地下产权车位,嘉定,单价29632元/平米,420
24767,25698,满五年唯一省钱，楼层好，视野开阔，安亭市民户型方正,嘉定,单价26280元/平米,170
24768,25699,德华二村+经典户型+毗连老街+生活方便+地铁站近,嘉定,单价34260元/平米,185
24769,25700,店长主推 北站边上品质小区 自住的装修 保养成色好,嘉定,单价31869元/平米,290
24770,25701,14年的老业主挂牌，装修好，您可以拎包如入住,嘉定,单价51315元/平米,410
24771,25702,嘉定江桥板块，地铁14号线（在建），底楼带双天井,嘉定,单价34555元/平米,265
24772,25703,精装修  拎包入住  品质小区 房龄新  中间楼层,嘉定,单价27350元/平米,227
24773,25704,白银路地铁站精装修2室 自住装修保养较好 满二年唯一,嘉定,单价39766元/平米,298
24774,25705,精装2房，楼层好，位置好，拎包入住，没烦恼,嘉定,单价36952元/平米,303
24775,25706,精装修 环境优美 采光好 品质小区 配套齐全,嘉定,单价26896元/平米,370
24776,25707,三面全明地铁口，满五年， 税费少 楼层好，地段好,嘉定,单价26748元/平米,230
24777,25708,一梯两户，两房朝南，高层采光无遮挡，随时看房,嘉定,单价23088元/平米,163
24778,25709,二房近地铁，中科院，一梯二户，楼层好，采光好,嘉定,单价31429元/平米,220
24779,25710,江桥商品房 南北通透，精装修带车位，高层临河景观房,嘉定,单价46330元/平米,580
24780,25711,统一装修，品质社区，看房随时，采光明亮,嘉定,单价30681元/平米,315
24781,25712,房子里面产权清晰，户口无，采光无遮挡，没有任何抵押,嘉定,单价41322元/平米,299
24782,25713,西上海御庭 2室2厅 245万,嘉定,单价27120元/平米,245
24783,25714,一手动迁税费少 业主诚意出售，看房方便 随时联系,嘉定,单价31685元/平米,428
24784,25715,采光好 房龄新 精装修 业主诚意出售,嘉定,单价44251元/平米,658
24785,25716,季景铭郡精装带地暖两房视野好诚心出售看房方便,嘉定,单价49136元/平米,395
24786,25717,近地铁 税费少 中间楼层 小区新 环境好,嘉定,单价42435元/平米,235
24787,25718,大虹桥板块13号线 需要置办婚房吗 储物阁楼住着宽敞吗,嘉定,单价38013元/平米,280
24788,25719,精装修 南北通三房 高区景观房 户型方正,嘉定,单价37666元/平米,455
24789,25720,威廉公馆KING位置、大平层、买进价高、诚意出售,嘉定,单价50399元/平米,790
24790,25721,华润一期，南北三居室，满五年，保养好，业主诚心卖,嘉定,单价51632元/平米,728
24791,25722,南北通透两房，楼层佳，全明户型，诚意出售,嘉定,单价38590元/平米,370
24792,25723,地暖 带花园和车位 华润三期 诚意出售,嘉定,单价58524元/平米,620
24793,25724,新城悠活城一居室，地铁11号线嘉定西，精装修满五唯一,嘉定,单价35686元/平米,224
24794,25725,大两房，两房朝南，采光好无遮挡。,嘉定,单价25629元/平米,258
24795,25726,户型方正+位置好+出行方便+装修好+适合刚需客户,嘉定,单价36172元/平米,263
24796,25727,嘉定南门，精装修2房，采光充足，价格可以谈，,嘉定,单价24538元/平米,195
24797,25728,嘉富小区 2室1厅 180万,嘉定,单价27616元/平米,180
24798,25729,南北全明户型+小区中间安静+出价好谈+采光通风好,嘉定,单价42826元/平米,248
24799,25730,阳光威尼斯 丰庄  挨着14号 环境佳 物业安全,嘉定,单价45884元/平米,389
24800,25731,嘉定 江桥 优质 江桥一房  南北通透     价格低,嘉定,单价41238元/平米,240
24801,25732,李园一村  一楼带天井  采光很好   适合老年人居住,嘉定,单价28317元/平米,260
24802,25733,德华一村新房源，主卧南北通有衣帽间，三面采光,嘉定,单价37944元/平米,259
24803,25734,近白银路 小区前排洋房 1梯2户得房率高 精装修满二年,嘉定,单价41640元/平米,380
24804,25735,11号线新城站 满五唯一 精装修2房 拎包入住 采光好,嘉定,单价40665元/平米,389
24805,25736,南北户型 精装修  交通便利 诚心出售  一手动迁税少,嘉定,单价42406元/平米,318
24806,25737,一梯两户 双南全明  采光好 房型正气 近地铁 业主诚心,嘉定,单价44101元/平米,305
24807,25738,产权清晰，满五唯一，业主置换房屋已看中，诚售,嘉定,单价35559元/平米,212
24808,25739,满二房源，精致小两房，开发商装修,嘉定,单价33127元/平米,230
24809,25740,楼层好，位置好，户型好，南边小门出来直达万达广场,嘉定,单价44831元/平米,258
24810,25741,14号线地铁口 小区唯一户型 电梯复式 精装修 视野开阔,嘉定,单价50586元/平米,605
24811,25742,超低价  霸气底复 南北超大花园 随意装修,嘉定,单价42859元/平米,610
24812,25743,城市公馆小户型，满五唯一带车位。自住优选。方便看房,嘉定,单价44353元/平米,320
24813,25744,满五年+原始三房+楼层好+诚心出售,嘉定,单价41206元/平米,335
24814,25745,恒嘉花园 1室1厅 168万,嘉定,单价40000元/平米,168
24815,25746,银翔湖畔，中间楼层，精装小户型，急卖，税费少,嘉定,单价19608元/平米,73
24816,25747,正气三房 有钥匙 随时看 楼层好 一梯两户,嘉定,单价38260元/平米,430
24817,25748,加州花园 5室2厅 1550万,嘉定,单价59095元/平米,1550
24818,25749,路劲小区，半人车分流，小区环境优美。,嘉定,单价38183元/平米,590
24819,25750,龙湖天璞雅筑 3室2厅 550万,嘉定,单价54711元/平米,550
24820,25751,近地铁1000米，房型方正，南北通透，位置佳,嘉定,单价47795元/平米,650
24821,25752,2014年高品质商品房！南北通双阳台！精装修带车位！,嘉定,单价46569元/平米,418
24822,25753,绿洲古猗新苑 3室2厅 578万,嘉定,单价43254元/平米,578
24823,25754,满五税少，南北通透户型，视野好近南翔地铁11号线,嘉定,单价44667元/平米,750
24824,25755,汇丰佳苑 3室1厅 660万,嘉定,单价50754元/平米,660
24825,25756,前面无遮挡，大三房.随时可以看,嘉定,单价36889元/平米,570
24826,25757,商品房小区南北通两房，总价低，带地下产权车位,嘉定,单价43426元/平米,390
24827,25758,大名城名郡，精装3房，近地铁，一楼养老适宜，总价低,嘉定,单价29214元/平米,260
24828,25759,品质小区小高层视野好 精装修带家具家电,嘉定,单价33124元/平米,295
24829,25760,湖畔天下(别墅) 4室2厅 960万,嘉定,单价48628元/平米,960
24830,25761,白金果岭，联排中间套，自住装修保养很好，带地暖！！,嘉定,单价37531元/平米,1230
24831,25762,房源真实，价格真实，这样的好房子你还犹豫什么呢？,嘉定,单价25907元/平米,190
24832,25763,"品质小区,联排别墅,沿河,边套,近地铁,配套全,精装修",嘉定,单价37038元/平米,1800
24833,25764,精装电梯复式大三房，满五唯一。,嘉定,单价40661元/平米,500
24834,25765,品质小区 三阳开泰户型采光棒 价格低 精装修 拎包入住,嘉定,单价35481元/平米,499
24835,25766,金地格林世界(布鲁斯郡) 3室2厅 920万,嘉定,单价45742元/平米,920
24836,25767,店长推荐置换优选房 满五唯一 近地铁靠万达临公园,嘉定,单价32717元/平米,530
24837,25768,满五年唯一，品质小区，双南两房，地铁，万达旁,嘉定,单价40256元/平米,385
24838,25769,丰庄十二街坊 2室1厅 325万,嘉定,单价45102元/平米,325
24839,25770,白金果岭看高尔夫公园前排景观房 位置中间 采光好,嘉定,单价57950元/平米,1450
24840,25771,新城尚上城 3房间1卫 105万,嘉定,单价23334元/平米,105
24841,25772,通用国际 1房间1卫 140万,嘉定,单价34663元/平米,140
24842,25773,通用国际 1房间1卫 115万,嘉定,单价23959元/平米,115
24843,25774,世盟壹天地 3房间1卫 180万,嘉定,单价26866元/平米,180
24844,25775,通用国际 4房间1卫 185万,嘉定,单价24667元/平米,185
24845,25776,通用国际 1房间1卫 105万,嘉定,单价22341元/平米,105
24846,25777,通用国际 2房间1卫 110万,嘉定,单价20371元/平米,110
24847,25778,新城尚上城 2房间1卫 95万,嘉定,单价21079元/平米,95
24848,25779,骏丰玲珑坊 4房间2卫 170万,嘉定,单价28824元/平米,170
24849,25780,龙湖郦城 2房间1卫 92万,嘉定,单价23000元/平米,92
24850,25781,通用国际 2房间1卫 96万,嘉定,单价20000元/平米,96
24851,25782,通用国际 2房间1卫 80万,嘉定,单价22057元/平米,80
24852,25783,通用国际 2房间1卫 125万,嘉定,单价22728元/平米,125
24853,25784,铂悦818 3房间1卫 100万,嘉定,单价16930元/平米,100
24854,25785,西上海御庭 2室2厅 248万,嘉定,单价27449元/平米,248
24855,25786,万达广场(嘉定) 2房间1卫 120万,嘉定,单价20719元/平米,120
24856,25787,合景理想家 2房间1卫 100万,嘉定,单价20057元/平米,100
24857,25788,晶鼎大厦 4房间1卫 140万,嘉定,单价25492元/平米,140
24858,25789,海伦堡爱ME城市 3房间1卫 215万,嘉定,单价43968元/平米,215
24859,25790,MAX未来 3房间2卫 120万,嘉定,单价36004元/平米,120
24860,25791,底特律财富天地 4房间1卫 90万,嘉定,单价14906元/平米,90
24861,25792,龙湖郦城 2室1厅 390万,嘉定,单价43880元/平米,390
24862,25793,紧离地铁 精装修 满五唯一  配套齐全,嘉定,单价42353元/平米,350
24863,25794,新城金郡 3房间1卫 125万,嘉定,单价21930元/平米,125
24864,25795,丰庄十四街坊 3室1厅 375万,嘉定,单价37561元/平米,375
24865,25796,好世皇马苑 3室2厅 430万,嘉定,单价42838元/平米,430
24866,25797,上海派 3室2厅 298万,嘉定,单价33864元/平米,298
24867,25798,湖畔天下(别墅) 4室2厅 1050万,嘉定,单价53031元/平米,1050
24868,25799,挑高5米 远香湖旁 舒适 配套齐全 二手买入税费少,嘉定,单价21897元/平米,127
24869,25800,底特律财富天地 5房间1卫 120万,嘉定,单价14227元/平米,120
24870,25801,此房全南，整体布局合理，通透明亮，朝南大阳台,嘉定,单价44992元/平米,358
24871,25802,地铁口动迁大三房  位置好 前面小区花园  采光好,嘉定,单价40767元/平米,415
24872,25803,近地铁出行便捷。配套成熟，方便业主变现诚意出售,嘉定,单价40787元/平米,276
24873,25804,中间套双南户型，两房朝南厅朝南，近地铁，精装修,嘉定,单价32083元/平米,265
24874,25805,双南两房，新城地铁站，万达旁，首付100万,嘉定,单价38570元/平米,288
24875,25806,首付78万+买新城小两房+自住装修+高楼层+随时可看房,嘉定,单价35680元/平米,220
24876,25807,满5唯一，花园洋房，可以有80平米的露台。近11号线,嘉定,单价50137元/平米,440
24877,25808,毛坯两房 一手动迁 南北通透 诚意出售,嘉定,单价37290元/平米,285
24878,25809,顶楼复式带阁楼带露台 精装修拎包入住 小区位置佳,嘉定,单价49784元/平米,368
24879,25810,地铁口动迁房 位置好楼层佳 看房方便 诚意售 价格可谈,嘉定,单价44685元/平米,335
24880,25811,此房小区位置好，产权清晰，看中好谈，房型正气！,嘉定,单价44587元/平米,285
24881,25812,一手动迁 复式阁楼 毛坯可自行装修,嘉定,单价44787元/平米,335
24882,25813,满两年，正气南北通三房，钥匙房，看房方便，中间楼层,嘉定,单价35848元/平米,470
24883,25814,此房满二，毛胚好装修，户型方正,嘉定,单价36265元/平米,530
24884,25815,HOT！臻质、次新房、边套大三房、保养如新、从未入住,嘉定,单价40442元/平米,550
24885,25816,婚房装修，自主保养，诚意出售，动迁税少,嘉定,单价43000元/平米,304.2
24886,25817,楼层位置佳，视野好，没有贷款没有抵押，诚意售,嘉定,单价40344元/平米,390
24887,25818,江桥14年商品房，整体布局合理，通透明亮，朝南大阳台,嘉定,单价45631元/平米,390
24888,25819,中间楼层东边套，小三房，电梯房次新房，南北通风,嘉定,单价31046元/平米,285
24889,25820,富友嘉园 72平 满五唯一 小区唯一一套双阳台的房子,嘉定,单价36806元/平米,265
24890,25821,水岸金桥苑 2室2厅 320万,嘉定,单价42323元/平米,320
24891,25822,全明地下室，厅正南北通透！大露台独门独户！,嘉定,单价38350元/平米,670
24892,25823,两房精装带阁楼，面积大，拎包入住，看房方便。,嘉定,单价41785元/平米,310
24893,25824,一梯一户 南北三房 动迁税少 位置好楼层佳 出行方便,嘉定,单价45806元/平米,445
24894,25825,此房满二，看房有钥匙，楼层不错视野无遮挡，湖景房,嘉定,单价54857元/平米,920
24895,25826,店长推荐好房，户型方正，保养良好，配套完善,嘉定,单价29895元/平米,255
24896,25827,满两年，精装修，大三房，房东诚心出售,嘉定,单价47059元/平米,720
24897,25828,品质小区 双南户型 全天采光  随时看房 拎包入住,嘉定,单价48315元/平米,430
24898,25829,毛坯大四房，满足多层次居住需求，随时可看,嘉定,单价36488元/平米,575
24899,25830,品质三居 精装修 配套全 交通便利 满两年 诚意出售,嘉定,单价46869元/平米,610
24900,25831,小三房 近地铁北站 满两年 精装修 楼层好，南 北通,嘉定,单价37185元/平米,345
24901,25832,次新房，嘉宝品质，精装修，好楼层，视野好，诚意售,嘉定,单价41220元/平米,330
24902,25833,卧室两南一北，客厅朝南，中间楼层，满五年带车库,嘉定,单价28928元/平米,325
24903,25834,非顶楼居家装修 近地铁 小区中间位置,嘉定,单价43211元/平米,260
24904,25835,景观楼层 精装地暖保养好 省装修 直接住,嘉定,单价47317元/平米,380
24905,25836,价格实惠 环境好 采光好无遮挡 毛坯房,嘉定,单价35125元/平米,285
24906,25837,满五年 南北通透 精装修  保养很好 视野开阔,嘉定,单价33579元/平米,320
24907,25838,南北户型 精装修  配套完善 出行便利,嘉定,单价31440元/平米,290
24908,25839,江桥三村五街坊 景观楼层 双南两房 诚意出售,嘉定,单价36533元/平米,220
24909,25840,德华一村 2室2厅 310万,嘉定,单价37100元/平米,310
24910,25841,总价低 满五唯一 双南两房 房东诚心  无户口 一梯两户,嘉定,单价22851元/平米,185
24911,25842,万达旁，近地铁，精装修，近医院，两房，采光好,嘉定,单价39734元/平米,298
24912,25843,优质精装二房，近中科院，远地铁，低楼层，采光不错,嘉定,单价33530元/平米,285
24913,25844,嘉定江桥，品质小区，通透明亮无遮挡，采光好，税少,嘉定,单价43334元/平米,390
24914,25845,小区中间位置，满五年无个税，三卧室朝南，采光充足,嘉定,单价27221元/平米,270
24915,25846,满五唯一无个税，户型方正，视野开阔,嘉定,单价35221元/平米,255
24916,25847,店长力荐+中间楼层+小区中间位置+满五唯一税费低,嘉定,单价26127元/平米,207
24917,25848,南北通透，户型方正，近小区大门位置，带装修,嘉定,单价41590元/平米,360
24918,25849,动迁房满五年免增值税，婚房装修拎包入住，看房方便,嘉定,单价40727元/平米,370
24919,25850,小区前排位置 高区 带产权车位 无增值税以及个税,嘉定,单价29710元/平米,288
24920,25851,这是一套浏览本小区两房的时候不能错过的两房,嘉定,单价41684元/平米,305
24921,25852,带50平阁楼 总价低 地势好 采光好 满五唯一 视野开阔,嘉定,单价24873元/平米,195
24922,25853,嘉定北11号线500米，高区，采光通风好，诚意出售,嘉定,单价39407元/平米,385
24923,25854,南北小三房，附双天井商铺，租金4000，动迁房满五唯一,嘉定,单价45455元/平米,380
24924,25855,马陆清水湾 3室2厅 455万,嘉定,单价28087元/平米,455
24925,25856,"楼层佳，户型好 ，采光好  ,全屋地暖装修。",嘉定,单价40650元/平米,358
24926,25857,嘉定 江桥  14号线  商品房 精装大三房 江桥南北通透,嘉定,单价38578元/平米,475
24927,25858,嘉利坊 2室1厅 250万,嘉定,单价44532元/平米,250
24928,25859,精装修 两房朝南 全明户型 拎包入住带暖气 满五唯一,嘉定,单价42283元/平米,286
24929,25860,精装修三房可拎包入住，11号线安亭地铁口配套齐全,嘉定,单价25585元/平米,220
24930,25861,江桥14号线沃尔玛 精装大一房 视野开阔 拎包入住,嘉定,单价41695元/平米,246
24931,25862,绿地新房源，业主诚意出售，看房方便,嘉定,单价42980元/平米,240
24932,25863,非顶楼一房 诚心出售 看房方便 户型采光好,嘉定,单价40677元/平米,190
24933,25864,绿地颐景嘉园 2室1厅 288万,嘉定,单价41965元/平米,288
24934,25865,嘉宝梦之湾，自住精装，两房朝南，三阳台，拎包入住,嘉定,单价37492元/平米,336
24935,25866,江桥14号线旁近沃尔玛品质小区精装修拎包入住,嘉定,单价54152元/平米,300
24936,25867,江桥二村 2室1厅 220万,嘉定,单价32617元/平米,220
24937,25868,同小区同户型总价坠低，税费坠少，性比价坠高的一套,嘉定,单价32818元/平米,295
24938,25869,精装修+双南两房户型方正+ 单价低+ 满五唯一+视野开阔,嘉定,单价40602元/平米,270
24939,25870,近地铁两房  景观楼层 满五唯一  诚意出售 方便看房,嘉定,单价34091元/平米,195
24940,25871,原始动迁房税少，楼层好，业主诚心出售看房方便,嘉定,单价41747元/平米,305
24941,25872,嘉定区 公园旁 商品房小区 楼层好 精装修+有车位,嘉定,单价41335元/平米,399
24942,25873,单价低，楼层佳，采光好，一手动迁，免增值税,嘉定,单价37752元/平米,266
24943,25874,自主精装全明户型，高楼层视野好，交通方便,嘉定,单价38123元/平米,450
24944,25875,路劲翡丽湾大2房，拎包入住，诚意出售，价格可谈！,嘉定,单价38073元/平米,350
24945,25876,民东公寓 贴南翔站 满五唯一 诚意出售,嘉定,单价39766元/平米,299
24946,25877,菊园新区 花园洋房 带地下储藏室8平米带地暖,嘉定,单价31522元/平米,435
24947,25878,季景铭郡+精装三房+有地下室+带40平花园+无遮挡采光佳,嘉定,单价41577元/平米,765
24948,25879,嘉定北站，精致装修 ，户型方正 ，采光明亮,嘉定,单价34909元/平米,325
24949,25880,精装修2+1户型 业主二次装修 南北通透 诚意出售,嘉定,单价48834元/平米,450
24950,25881,江桥商品小区 中间楼层 双南户型，采光好 视野开阔,嘉定,单价46795元/平米,400
24951,25882,精装修，全明户型，中间楼层，小区位置好，诚心出售,嘉定,单价45175元/平米,580
24952,25883,精装修  看房方便  诚意卖  0,嘉定,单价35422元/平米,450
24953,25884,高区采光好 婚房装修 近地铁 中间位置,嘉定,单价42380元/平米,255
24954,25885,精装修，位置好，户型正，业主诚心出售，看房提前预约,嘉定,单价38174元/平米,285
24955,25886,科技住宅 中间楼层 恒温恒湿恒氧 四季常温 大三房,嘉定,单价46944元/平米,668
24956,25887,绿地新江桥城一期 2室1厅 320万,嘉定,单价41430元/平米,320
24957,25888,单价低，楼层佳，采光好，一手动迁，免增值税,嘉定,单价37902元/平米,276
24958,25889,动迁少税 户型正气 南北通 临万达广场 门口公交总站,嘉定,单价40006元/平米,309
24959,25890,嘉定江桥14号线嘉怡路站（在建）商品房，户型好,嘉定,单价36644元/平米,328
24960,25891,私家别墅 万达广场13号地铁线,嘉定,单价63962元/平米,2000
24961,25892,坯清水房 无任何改动过 可自行装修 面积大,嘉定,单价37016元/平米,950
24962,25893,店长推荐好房，品质小区，户型方正，配套成熟,嘉定,单价59032元/平米,800
24963,25894,嘉定新城地铁口，精装中阳空调 近万达广场 配套完善,嘉定,单价39616元/平米,379
24964,25895,随时可看，采光好，不临街，视野开阔，顶复超大面积,嘉定,单价30008元/平米,570
24965,25896,嘉宝经典一房户型，比邻大融城，交通便利,嘉定,单价38168元/平米,300
24966,25897,满二唯一，户型方正，业主自住装修，近地铁，商圈成熟,嘉定,单价29408元/平米,380
24967,25898,叠加别墅 高楼层 视野开阔 南北通透,嘉定,单价49162元/平米,800
24968,25899,宝龙广场叠墅前后花园，小区沿河位置景观房,嘉定,单价28172元/平米,650
24969,25900,丽景新苑 2室1厅 360万,嘉定,单价40224元/平米,360
24970,25901,4房+门口地铁+中楼层+无遮挡采光好,嘉定,单价32890元/平米,420
24971,25902,嘉秀新苑  平层复式  电梯房   满五年唯一  省税,嘉定,单价44456元/平米,900
24972,25903,铂金府，大三房，满五唯一，精装修拎包入住,嘉定,单价42415元/平米,520
24973,25904,中建溪岸澜庭 3室2厅 590万,嘉定,单价45539元/平米,590
24974,25905,嘉城香馥湾 4室2厅 550万,嘉定,单价61057元/平米,550
24975,25906,佳兆业壹号 3室1厅 378万,嘉定,单价42117元/平米,378
24976,25907,免增值税大三房，南北通透飞机户型，超正气品质小区,嘉定,单价41729元/平米,565
24977,25908,嘉善坊 2室2厅 290万,嘉定,单价37614元/平米,290
24978,25909,嘉宝都市港湾 2室2厅 670万,嘉定,单价62899元/平米,670
24979,25910,满五唯一精装修，拎包入住税费少,嘉定,单价22649元/平米,260
24980,25911,泰宸新苑 2室2厅 500万,嘉定,单价48563元/平米,500
24981,25912,品质装修，高品质小区，视野开阔，小三房！,嘉定,单价52845元/平米,470
24982,25913,中高楼层，精装修，看房方便，业主诚售，价格可小议,嘉定,单价48905元/平米,480
24983,25914,动迁分配+满五唯一+价格可谈+诚意出售+户型方正,嘉定,单价35178元/平米,370
24984,25915,14号线地铁口江桥沃尔玛+一楼带院子+客厅朝南已做三房,嘉定,单价41938元/平米,438
24985,25916,精装修，楼层佳，看房方便，房东诚意出售,嘉定,单价44339元/平米,260
24986,25917,龙湖蓝湖郡(别墅) 4室2厅 1300万,嘉定,单价28261元/平米,1300
24987,25918,湖畔小区，人车分流，环境优美。,嘉定,单价40174元/平米,695
24988,25919,西上海御庭 3室2厅 350万,嘉定,单价26734元/平米,350
24989,25920,玉兰三村 3室1厅 223万,嘉定,单价26360元/平米,223
24990,25921,北面南面两面采光 落地窗 房间正面公园景观带,嘉定,单价22094元/平米,95
24991,25922,二手买进税少+价格可谈+白银路地铁+户型方正+采光充足,嘉定,单价24396元/平米,120
24992,25923,朝西+精装复式+两房+高楼层+采光充足+视野开阔,嘉定,单价21927元/平米,94
24993,25924,日月光伯爵公馆 自如装修 地铁50米 租金3000 总价低,嘉定,单价16928元/平米,80
24994,25925,精装修温馨小屋 业主急卖 家具家电  包含家具家电,嘉定,单价25133元/平米,95
24995,25926,合景理想家 3房间1卫 90万,嘉定,单价20483元/平米,90
24996,25927,朝南 采光好  楼层适中  价格合理 精装修,嘉定,单价21429元/平米,135
24997,25928,Hot！高楼层采光无遮挡，精装通煤复式,嘉定,单价23715元/平米,380
24998,25929,阳光充足，环保装修，材料安全，配套齐全，,嘉定,单价18983元/平米,165
24999,25930,精装边套 电梯房 使用面积大 诚心出售 随时看房,嘉定,单价20702元/平米,118
25000,25931,中间楼层 11号线嘉定北地铁站 配套完善 随时看,嘉定,单价16928元/平米,80
25001,25932,高楼层公寓+采光充足+视野开阔+精装修+户型方正,嘉定,单价25000元/平米,125
25002,25933,业主置换+白银路地铁口+朝南大面积+配套齐全+房型周正,嘉定,单价14625元/平米,82
25003,25934,户型方正，得房率高，精装，业主要置换房屋，诚心出售,嘉定,单价19503元/平米,199
25004,25935,房东急卖+随时看房+税费少+随时都可以看房子的,嘉定,单价19510元/平米,120
25005,25936,精装房 视野楼层好 采光好 温馨小屋  近地铁~~,嘉定,单价23470元/平米,115
25006,25937,光明D9空间 2房间1卫 119万,嘉定,单价31316元/平米,119
25007,25938,近地铁 精装修 保养好 特殊户型,嘉定,单价18182元/平米,220
25008,25939,HOT！白银路地铁口，刚需公寓，小区环境干净整洁,嘉定,单价25513元/平米,117
25009,25940,11号线嘉定西地铁口 酒店式公寓 采光无遮挡 诚心出售,嘉定,单价15241元/平米,70
25010,25941,底特律财富天地 3房间1卫 125万,嘉定,单价19208元/平米,125
25011,25942,采光好，配套齐全，装修风格时尚简约！视野开阔！,嘉定,单价26636元/平米,103
25012,25943,楼层好，精装修，近地铁，得房率超高,嘉定,单价29412元/平米,250
25013,25944,房子精装修，大融城，采光好！通风好！出行方便！,嘉定,单价25209元/平米,127
25014,25945,合景理想家 2房间1卫 105万,嘉定,单价18885元/平米,105
25015,25946,非限购，精装次新房，诚心出售，看中可聊,嘉定,单价19934元/平米,125
25016,25947,新城金郡 2房间1卫 86万,嘉定,单价24957元/平米,86
25017,25948,尚都国际酒店公寓 2房间1卫 65万,嘉定,单价12049元/平米,65
25018,25949,创融嘉天地(商业类) 4房间1卫 137万,嘉定,单价27400元/平米,137
25019,25950,高楼层+视野采光好+配套齐全+近紫气东来公园+随时看房,嘉定,单价21260元/平米,135
25020,25951,格林公馆大四房  满五不唯一 南北通 看房方便,嘉定,单价52418元/平米,720
25021,25952,大虹桥板块地铁13号线南北通毛坯两房，业主已委托钥匙,嘉定,单价40631元/平米,312
25022,25953,翡丽湾 前无遮挡 位置很好 景观楼层 装修保养好,嘉定,单价42984元/平米,481.5
25023,25954,同济南北通 两房朝南 满两年 配套齐全,嘉定,单价48517元/平米,435
25024,25955,满五唯一，毛坯，景观房，高楼层，视野开阔，采光好,嘉定,单价36063元/平米,458
25025,25956,钥匙房，楼层佳，采光好，税费少,嘉定,单价48745元/平米,435
25026,25957,万达商圈配套，电梯房次顶楼，临河观景，会当临绝顶,嘉定,单价41464元/平米,315
25027,25958,动迁房满五唯一，着急出售，近地铁，万达广场华泰,嘉定,单价42845元/平米,420
25028,25959,两房精装，业主置换，中间楼层，位置好,嘉定,单价41382元/平米,320
25029,25960,绿地两房南北通户型，大两房，客厅带拐角阳台,嘉定,单价42169元/平米,350
25030,25961,示范小区 中高楼层视野好， 采光棒 看房方便价格可谈,嘉定,单价34091元/平米,225
25031,25962,嘉康坊 1室1厅 148万,嘉定,单价33222元/平米,148
25032,25963,大宅风范城 2室2厅 415万,嘉定,单价44778元/平米,415
25033,25964,全南户型 婚房装修 高楼层 交通便利.,嘉定,单价43793元/平米,333
25034,25965,房改售房无增值税+两房朝南+采光无遮挡+户型正气！,嘉定,单价35518元/平米,245
25035,25966,万达商圈，13号线金运路地铁站，次新小区，环境好,嘉定,单价36062元/平米,330
25036,25967,此房动迁房满五年唯一 南北通 距离13号线金运路地铁站,嘉定,单价40216元/平米,291
25037,25968,毛坯 一直空置   南北通透大三房  看房随时  户型正气,嘉定,单价26195元/平米,330
25038,25969,旭辉锦庭 三房毛坯 有钥匙 诚心出售 边套户型,嘉定,单价27097元/平米,243
25039,25970,精装电梯两房 高楼层 全南户型 视野好采光佳,嘉定,单价39081元/平米,340
25040,25971,保利家园，楼层好，大平层，大户型,嘉定,单价33147元/平米,590
25041,25972,动迁房，采光好，看房有钥匙 ，诚心出售,嘉定,单价39241元/平米,440
25042,25973,动迁房满五年，免增值税，婚房装修，拎包入住，诚售,嘉定,单价40727元/平米,370
25043,25974,紫气东来，近地铁，大三房，税少，看房随时,嘉定,单价31464元/平米,465
25044,25975,紧离地铁 有钥匙 获白玉兰建筑奖 恒大品质,嘉定,单价33770元/平米,439
25045,25976,保利天鹅语 3室2厅 525万,嘉定,单价38603元/平米,525
25046,25977,业主急售，南北通透，大三房，房型正气，得房率高,嘉定,单价28103元/平米,390
25047,25978,看房方便，户型方正，南，北，通,嘉定,单价37688元/平米,350
25048,25979,南北 户型方正 总价低 楼层好 看房方便,嘉定,单价24446元/平米,193
25049,25980,三期近地铁450米，带车位，满2年保养好，诚心出售！,嘉定,单价52626元/平米,450
25050,25981,满五年不唯一，精装修格局好，采光好，位置佳环境优美,嘉定,单价30565元/平米,382
25051,25982,满五唯一，楼层佳，视野宽阔，采光充足,嘉定,单价34368元/平米,350
25052,25983,正气两房 近地铁小区 位置好配套齐全 诚心出售,嘉定,单价41993元/平米,365
25053,25984,两房朝南，楼层很好，边套、全明户型；通风采光俱佳,嘉定,单价25984元/平米,210
25054,25985,可做全明南北两房  全明户型  精装修 周末都方便看房,嘉定,单价43116元/平米,238
25055,25986,楼栋位置佳！户型佳！楼层更佳！,嘉定,单价24563元/平米,265
25056,25987,精装修，近地铁，电梯房，户型方正,嘉定,单价41060元/平米,310
25057,25988,点开有视频 南北通透户型 闹中取静 视野开阔 急售急售,嘉定,单价38362元/平米,340
25058,25989,满五年 紧离地铁 精装修 中间楼层 视野开阔,嘉定,单价42826元/平米,425
25059,25990,两房朝南  厅南北通透  位置好 中间楼层 品质小区,嘉定,单价59985元/平米,638
25060,25991,次新房 嘉宝品质 全屋硅藻泥 欧式装修 户型通透方正,嘉定,单价39306元/平米,448
